Country/Region,date,value
Angola,2/4/20,0
Antigua and Barbuda,2/4/20,0
Argentina,2/4/20,0
Armenia,2/4/20,0
Australia,2/4/20,0
Australia,2/4/20,0
Australia,2/4/20,0
Australia,2/4/20,0
Australia,2/4/20,0
Australia,2/4/20,0
Australia,2/4/20,0
Australia,2/4/20,0
Austria,2/4/20,0
Azerbaijan,2/4/20,0
Bahamas,2/4/20,0
Bahrain,2/4/20,0
Bangladesh,2/4/20,0
Barbados,2/4/20,0
Belarus,2/4/20,0
Belgium,2/4/20,0
Benin,2/4/20,0
Bhutan,2/4/20,0
Bolivia,2/4/20,0
Bosnia and Herzegovina,2/4/20,0
Brazil,2/4/20,0
Brunei,2/4/20,0
Bulgaria,2/4/20,0
Burkina Faso,2/4/20,0
Cabo Verde,2/4/20,0
Cambodia,2/4/20,0
Cameroon,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Canada,2/4/20,0
Central African Republic,2/4/20,0
Chad,2/4/20,0
Chile,2/4/20,0
China,2/4/20,0
China,2/4/20,1
China,2/4/20,2
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,1
China,2/4/20,1
China,2/4/20,2
China,2/4/20,2
China,2/4/20,1
China,2/4/20,479
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,1
China,2/4/20,0
China,2/4/20,1
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
China,2/4/20,0
Colombia,2/4/20,0
Congo (Brazzaville),2/4/20,0
Congo (Kinshasa),2/4/20,0
Costa Rica,2/4/20,0
Cote d'Ivoire,2/4/20,0
Croatia,2/4/20,0
Diamond Princess,2/4/20,0
Cuba,2/4/20,0
Cyprus,2/4/20,0
Czechia,2/4/20,0
Denmark,2/4/20,0
Denmark,2/4/20,0
Denmark,2/4/20,0
Djibouti,2/4/20,0
Dominican Republic,2/4/20,0
Ecuador,2/4/20,0
Egypt,2/4/20,0
El Salvador,2/4/20,0
Equatorial Guinea,2/4/20,0
Eritrea,2/4/20,0
Estonia,2/4/20,0
Eswatini,2/4/20,0
Ethiopia,2/4/20,0
Fiji,2/4/20,0
Finland,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
France,2/4/20,0
Gabon,2/4/20,0
Gambia,2/4/20,0
Georgia,2/4/20,0
Germany,2/4/20,0
Ghana,2/4/20,0
Greece,2/4/20,0
Guatemala,2/4/20,0
Guinea,2/4/20,0
Guyana,2/4/20,0
Haiti,2/4/20,0
Holy See,2/4/20,0
Honduras,2/4/20,0
Hungary,2/4/20,0
Iceland,2/4/20,0
India,2/4/20,0
Indonesia,2/4/20,0
Iran,2/4/20,0
Iraq,2/4/20,0
Ireland,2/4/20,0
Israel,2/4/20,0
Italy,2/4/20,0
Jamaica,2/4/20,0
Japan,2/4/20,0
Jordan,2/4/20,0
Kazakhstan,2/4/20,0
Kenya,2/4/20,0
"Korea, South",2/4/20,0
Kuwait,2/4/20,0
Kyrgyzstan,2/4/20,0
Latvia,2/4/20,0
Lebanon,2/4/20,0
Liberia,2/4/20,0
Liechtenstein,2/4/20,0
Lithuania,2/4/20,0
Luxembourg,2/4/20,0
Madagascar,2/4/20,0
Malaysia,2/4/20,0
Maldives,2/4/20,0
Malta,2/4/20,0
Mauritania,2/4/20,0
Mauritius,2/4/20,0
Mexico,2/4/20,0
Moldova,2/4/20,0
Monaco,2/4/20,0
Mongolia,2/4/20,0
Montenegro,2/4/20,0
Morocco,2/4/20,0
Namibia,2/4/20,0
Nepal,2/4/20,0
Netherlands,2/4/20,0
Netherlands,2/4/20,0
Netherlands,2/4/20,0
Netherlands,2/4/20,0
New Zealand,2/4/20,0
Nicaragua,2/4/20,0
Niger,2/4/20,0
Nigeria,2/4/20,0
North Macedonia,2/4/20,0
Norway,2/4/20,0
Oman,2/4/20,0
Pakistan,2/4/20,0
Panama,2/4/20,0
Papua New Guinea,2/4/20,0
Paraguay,2/4/20,0
Peru,2/4/20,0
Philippines,2/4/20,1
Poland,2/4/20,0
Portugal,2/4/20,0
Qatar,2/4/20,0
Romania,2/4/20,0
Russia,2/4/20,0
Rwanda,2/4/20,0
Saint Lucia,2/4/20,0
Saint Vincent and the Grenadines,2/4/20,0
San Marino,2/4/20,0
Saudi Arabia,2/4/20,0
Senegal,2/4/20,0
Serbia,2/4/20,0
Seychelles,2/4/20,0
Singapore,2/4/20,0
Slovakia,2/4/20,0
Slovenia,2/4/20,0
Somalia,2/4/20,0
South Africa,2/4/20,0
Spain,2/4/20,0
Sri Lanka,2/4/20,0
Sudan,2/4/20,0
Suriname,2/4/20,0
Sweden,2/4/20,0
Switzerland,2/4/20,0
Taiwan*,2/4/20,0
Tanzania,2/4/20,0
Thailand,2/4/20,0
Togo,2/4/20,0
Trinidad and Tobago,2/4/20,0
Tunisia,2/4/20,0
Turkey,2/4/20,0
Uganda,2/4/20,0
Ukraine,2/4/20,0
United Arab Emirates,2/4/20,0
United Kingdom,2/4/20,0
United Kingdom,2/4/20,0
United Kingdom,2/4/20,0
United Kingdom,2/4/20,0
United Kingdom,2/4/20,0
United Kingdom,2/4/20,0
United Kingdom,2/4/20,0
Uruguay,2/4/20,0
US,2/4/20,0
Uzbekistan,2/4/20,0
Venezuela,2/4/20,0
Vietnam,2/4/20,0
Zambia,2/4/20,0
Zimbabwe,2/4/20,0
Canada,2/4/20,0
Dominica,2/4/20,0
Grenada,2/4/20,0
Mozambique,2/4/20,0
Syria,2/4/20,0
Timor-Leste,2/4/20,0
Belize,2/4/20,0
Canada,2/4/20,0
Laos,2/4/20,0
Libya,2/4/20,0
West Bank and Gaza,2/4/20,0
Guinea-Bissau,2/4/20,0
Mali,2/4/20,0
Saint Kitts and Nevis,2/4/20,0
Afghanistan,2/5/20,0
Albania,2/5/20,0
Algeria,2/5/20,0
Andorra,2/5/20,0
Angola,2/5/20,0
Antigua and Barbuda,2/5/20,0
Argentina,2/5/20,0
Armenia,2/5/20,0
Australia,2/5/20,0
Australia,2/5/20,0
Australia,2/5/20,0
Australia,2/5/20,0
Australia,2/5/20,0
Australia,2/5/20,0
Australia,2/5/20,0
Australia,2/5/20,0
Austria,2/5/20,0
Azerbaijan,2/5/20,0
Bahamas,2/5/20,0
Bahrain,2/5/20,0
Bangladesh,2/5/20,0
Barbados,2/5/20,0
Belarus,2/5/20,0
Belgium,2/5/20,0
Benin,2/5/20,0
Bhutan,2/5/20,0
Bolivia,2/5/20,0
Bosnia and Herzegovina,2/5/20,0
Brazil,2/5/20,0
Brunei,2/5/20,0
Bulgaria,2/5/20,0
Burkina Faso,2/5/20,0
Cabo Verde,2/5/20,0
Cambodia,2/5/20,0
Cameroon,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Canada,2/5/20,0
Central African Republic,2/5/20,0
Chad,2/5/20,0
Chile,2/5/20,0
China,2/5/20,0
China,2/5/20,1
China,2/5/20,2
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,1
China,2/5/20,1
China,2/5/20,1
China,2/5/20,2
China,2/5/20,2
China,2/5/20,1
China,2/5/20,549
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,1
China,2/5/20,0
China,2/5/20,1
China,2/5/20,1
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
China,2/5/20,0
Colombia,2/5/20,0
Congo (Brazzaville),2/5/20,0
Congo (Kinshasa),2/5/20,0
Costa Rica,2/5/20,0
Cote d'Ivoire,2/5/20,0
Croatia,2/5/20,0
Diamond Princess,2/5/20,0
Cuba,2/5/20,0
Cyprus,2/5/20,0
Czechia,2/5/20,0
Denmark,2/5/20,0
Denmark,2/5/20,0
Denmark,2/5/20,0
Djibouti,2/5/20,0
Dominican Republic,2/5/20,0
Ecuador,2/5/20,0
Egypt,2/5/20,0
El Salvador,2/5/20,0
Equatorial Guinea,2/5/20,0
Eritrea,2/5/20,0
Estonia,2/5/20,0
Eswatini,2/5/20,0
Ethiopia,2/5/20,0
Fiji,2/5/20,0
Finland,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
France,2/5/20,0
Gabon,2/5/20,0
Gambia,2/5/20,0
Georgia,2/5/20,0
Germany,2/5/20,0
Ghana,2/5/20,0
Greece,2/5/20,0
Guatemala,2/5/20,0
Guinea,2/5/20,0
Guyana,2/5/20,0
Haiti,2/5/20,0
Holy See,2/5/20,0
Honduras,2/5/20,0
Hungary,2/5/20,0
Iceland,2/5/20,0
India,2/5/20,0
Indonesia,2/5/20,0
Iran,2/5/20,0
Iraq,2/5/20,0
Ireland,2/5/20,0
Israel,2/5/20,0
Italy,2/5/20,0
Jamaica,2/5/20,0
Japan,2/5/20,0
Jordan,2/5/20,0
Kazakhstan,2/5/20,0
Kenya,2/5/20,0
"Korea, South",2/5/20,0
Kuwait,2/5/20,0
Kyrgyzstan,2/5/20,0
Latvia,2/5/20,0
Lebanon,2/5/20,0
Liberia,2/5/20,0
Liechtenstein,2/5/20,0
Lithuania,2/5/20,0
Luxembourg,2/5/20,0
Madagascar,2/5/20,0
Malaysia,2/5/20,0
Maldives,2/5/20,0
Malta,2/5/20,0
Mauritania,2/5/20,0
Mauritius,2/5/20,0
Mexico,2/5/20,0
Moldova,2/5/20,0
Monaco,2/5/20,0
Mongolia,2/5/20,0
Montenegro,2/5/20,0
Morocco,2/5/20,0
Namibia,2/5/20,0
Nepal,2/5/20,0
Netherlands,2/5/20,0
Netherlands,2/5/20,0
Netherlands,2/5/20,0
Netherlands,2/5/20,0
New Zealand,2/5/20,0
Nicaragua,2/5/20,0
Niger,2/5/20,0
Nigeria,2/5/20,0
North Macedonia,2/5/20,0
Norway,2/5/20,0
Oman,2/5/20,0
Pakistan,2/5/20,0
Panama,2/5/20,0
Papua New Guinea,2/5/20,0
Paraguay,2/5/20,0
Peru,2/5/20,0
Philippines,2/5/20,1
Poland,2/5/20,0
Portugal,2/5/20,0
Qatar,2/5/20,0
Romania,2/5/20,0
Russia,2/5/20,0
Rwanda,2/5/20,0
Saint Lucia,2/5/20,0
Saint Vincent and the Grenadines,2/5/20,0
San Marino,2/5/20,0
Saudi Arabia,2/5/20,0
Senegal,2/5/20,0
Serbia,2/5/20,0
Seychelles,2/5/20,0
Singapore,2/5/20,0
Slovakia,2/5/20,0
Slovenia,2/5/20,0
Somalia,2/5/20,0
South Africa,2/5/20,0
Spain,2/5/20,0
Sri Lanka,2/5/20,0
Sudan,2/5/20,0
Suriname,2/5/20,0
Sweden,2/5/20,0
Switzerland,2/5/20,0
Taiwan*,2/5/20,0
Tanzania,2/5/20,0
Thailand,2/5/20,0
Togo,2/5/20,0
Trinidad and Tobago,2/5/20,0
Tunisia,2/5/20,0
Turkey,2/5/20,0
Uganda,2/5/20,0
Ukraine,2/5/20,0
United Arab Emirates,2/5/20,0
United Kingdom,2/5/20,0
United Kingdom,2/5/20,0
United Kingdom,2/5/20,0
United Kingdom,2/5/20,0
United Kingdom,2/5/20,0
United Kingdom,2/5/20,0
United Kingdom,2/5/20,0
Uruguay,2/5/20,0
US,2/5/20,0
Uzbekistan,2/5/20,0
Venezuela,2/5/20,0
Vietnam,2/5/20,0
Zambia,2/5/20,0
Zimbabwe,2/5/20,0
Canada,2/5/20,0
Dominica,2/5/20,0
Grenada,2/5/20,0
Mozambique,2/5/20,0
Syria,2/5/20,0
Timor-Leste,2/5/20,0
Belize,2/5/20,0
Canada,2/5/20,0
Laos,2/5/20,0
Libya,2/5/20,0
West Bank and Gaza,2/5/20,0
Guinea-Bissau,2/5/20,0
Mali,2/5/20,0
Saint Kitts and Nevis,2/5/20,0
Afghanistan,2/6/20,0
Albania,2/6/20,0
Algeria,2/6/20,0
Andorra,2/6/20,0
Angola,2/6/20,0
Antigua and Barbuda,2/6/20,0
Argentina,2/6/20,0
Armenia,2/6/20,0
Australia,2/6/20,0
Australia,2/6/20,0
Australia,2/6/20,0
Australia,2/6/20,0
Australia,2/6/20,0
Australia,2/6/20,0
Australia,2/6/20,0
Australia,2/6/20,0
Austria,2/6/20,0
Azerbaijan,2/6/20,0
Bahamas,2/6/20,0
Bahrain,2/6/20,0
Bangladesh,2/6/20,0
Barbados,2/6/20,0
Belarus,2/6/20,0
Belgium,2/6/20,0
Benin,2/6/20,0
Bhutan,2/6/20,0
Bolivia,2/6/20,0
Bosnia and Herzegovina,2/6/20,0
Brazil,2/6/20,0
Brunei,2/6/20,0
Bulgaria,2/6/20,0
Burkina Faso,2/6/20,0
Cabo Verde,2/6/20,0
Cambodia,2/6/20,0
Cameroon,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Canada,2/6/20,0
Central African Republic,2/6/20,0
Chad,2/6/20,0
Chile,2/6/20,0
China,2/6/20,0
China,2/6/20,1
China,2/6/20,2
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,1
China,2/6/20,1
China,2/6/20,1
China,2/6/20,3
China,2/6/20,2
China,2/6/20,1
China,2/6/20,618
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,1
China,2/6/20,0
China,2/6/20,1
China,2/6/20,1
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
China,2/6/20,0
Colombia,2/6/20,0
Congo (Brazzaville),2/6/20,0
Congo (Kinshasa),2/6/20,0
Costa Rica,2/6/20,0
Cote d'Ivoire,2/6/20,0
Croatia,2/6/20,0
Diamond Princess,2/6/20,0
Cuba,2/6/20,0
Cyprus,2/6/20,0
Czechia,2/6/20,0
Denmark,2/6/20,0
Denmark,2/6/20,0
Denmark,2/6/20,0
Djibouti,2/6/20,0
Dominican Republic,2/6/20,0
Ecuador,2/6/20,0
Egypt,2/6/20,0
El Salvador,2/6/20,0
Equatorial Guinea,2/6/20,0
Eritrea,2/6/20,0
Estonia,2/6/20,0
Eswatini,2/6/20,0
Ethiopia,2/6/20,0
Fiji,2/6/20,0
Finland,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
France,2/6/20,0
Gabon,2/6/20,0
Gambia,2/6/20,0
Georgia,2/6/20,0
Germany,2/6/20,0
Ghana,2/6/20,0
Greece,2/6/20,0
Guatemala,2/6/20,0
Guinea,2/6/20,0
Guyana,2/6/20,0
Haiti,2/6/20,0
Holy See,2/6/20,0
Honduras,2/6/20,0
Hungary,2/6/20,0
Iceland,2/6/20,0
India,2/6/20,0
Indonesia,2/6/20,0
Iran,2/6/20,0
Iraq,2/6/20,0
Ireland,2/6/20,0
Israel,2/6/20,0
Italy,2/6/20,0
Jamaica,2/6/20,0
Japan,2/6/20,0
Jordan,2/6/20,0
Kazakhstan,2/6/20,0
Kenya,2/6/20,0
"Korea, South",2/6/20,0
Kuwait,2/6/20,0
Kyrgyzstan,2/6/20,0
Latvia,2/6/20,0
Lebanon,2/6/20,0
Liberia,2/6/20,0
Liechtenstein,2/6/20,0
Lithuania,2/6/20,0
Luxembourg,2/6/20,0
Madagascar,2/6/20,0
Malaysia,2/6/20,0
Maldives,2/6/20,0
Malta,2/6/20,0
Mauritania,2/6/20,0
Mauritius,2/6/20,0
Mexico,2/6/20,0
Moldova,2/6/20,0
Monaco,2/6/20,0
Mongolia,2/6/20,0
Montenegro,2/6/20,0
Morocco,2/6/20,0
Namibia,2/6/20,0
Nepal,2/6/20,0
Netherlands,2/6/20,0
Netherlands,2/6/20,0
Netherlands,2/6/20,0
Netherlands,2/6/20,0
New Zealand,2/6/20,0
Nicaragua,2/6/20,0
Niger,2/6/20,0
Nigeria,2/6/20,0
North Macedonia,2/6/20,0
Norway,2/6/20,0
Oman,2/6/20,0
Pakistan,2/6/20,0
Panama,2/6/20,0
Papua New Guinea,2/6/20,0
Paraguay,2/6/20,0
Peru,2/6/20,0
Philippines,2/6/20,1
Poland,2/6/20,0
Portugal,2/6/20,0
Qatar,2/6/20,0
Romania,2/6/20,0
Russia,2/6/20,0
Rwanda,2/6/20,0
Saint Lucia,2/6/20,0
Saint Vincent and the Grenadines,2/6/20,0
San Marino,2/6/20,0
Saudi Arabia,2/6/20,0
Senegal,2/6/20,0
Serbia,2/6/20,0
Seychelles,2/6/20,0
Singapore,2/6/20,0
Slovakia,2/6/20,0
Slovenia,2/6/20,0
Somalia,2/6/20,0
South Africa,2/6/20,0
Spain,2/6/20,0
Sri Lanka,2/6/20,0
Sudan,2/6/20,0
Suriname,2/6/20,0
Sweden,2/6/20,0
Switzerland,2/6/20,0
Taiwan*,2/6/20,0
Tanzania,2/6/20,0
Thailand,2/6/20,0
Togo,2/6/20,0
Trinidad and Tobago,2/6/20,0
Tunisia,2/6/20,0
Turkey,2/6/20,0
Uganda,2/6/20,0
Ukraine,2/6/20,0
United Arab Emirates,2/6/20,0
United Kingdom,2/6/20,0
United Kingdom,2/6/20,0
United Kingdom,2/6/20,0
United Kingdom,2/6/20,0
United Kingdom,2/6/20,0
United Kingdom,2/6/20,0
United Kingdom,2/6/20,0
Uruguay,2/6/20,0
US,2/6/20,0
Uzbekistan,2/6/20,0
Venezuela,2/6/20,0
Vietnam,2/6/20,0
Zambia,2/6/20,0
Zimbabwe,2/6/20,0
Canada,2/6/20,0
Dominica,2/6/20,0
Grenada,2/6/20,0
Mozambique,2/6/20,0
Syria,2/6/20,0
Timor-Leste,2/6/20,0
Belize,2/6/20,0
Canada,2/6/20,0
Laos,2/6/20,0
Libya,2/6/20,0
West Bank and Gaza,2/6/20,0
Guinea-Bissau,2/6/20,0
Mali,2/6/20,0
Saint Kitts and Nevis,2/6/20,0
Afghanistan,2/7/20,0
Albania,2/7/20,0
Algeria,2/7/20,0
Andorra,2/7/20,0
Angola,2/7/20,0
Antigua and Barbuda,2/7/20,0
Argentina,2/7/20,0
Armenia,2/7/20,0
Australia,2/7/20,0
Australia,2/7/20,0
Australia,2/7/20,0
Australia,2/7/20,0
Australia,2/7/20,0
Australia,2/7/20,0
Australia,2/7/20,0
Australia,2/7/20,0
Austria,2/7/20,0
Azerbaijan,2/7/20,0
Bahamas,2/7/20,0
Bahrain,2/7/20,0
Bangladesh,2/7/20,0
Barbados,2/7/20,0
Belarus,2/7/20,0
Belgium,2/7/20,0
Benin,2/7/20,0
Bhutan,2/7/20,0
Bolivia,2/7/20,0
Bosnia and Herzegovina,2/7/20,0
Brazil,2/7/20,0
Brunei,2/7/20,0
Bulgaria,2/7/20,0
Burkina Faso,2/7/20,0
Cabo Verde,2/7/20,0
Cambodia,2/7/20,0
Cameroon,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Canada,2/7/20,0
Central African Republic,2/7/20,0
Chad,2/7/20,0
Chile,2/7/20,0
China,2/7/20,0
China,2/7/20,1
China,2/7/20,2
China,2/7/20,0
China,2/7/20,0
China,2/7/20,1
China,2/7/20,0
China,2/7/20,1
China,2/7/20,2
China,2/7/20,1
China,2/7/20,3
China,2/7/20,3
China,2/7/20,1
China,2/7/20,699
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
China,2/7/20,1
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
China,2/7/20,1
China,2/7/20,0
China,2/7/20,1
China,2/7/20,1
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
China,2/7/20,0
Colombia,2/7/20,0
Congo (Brazzaville),2/7/20,0
Congo (Kinshasa),2/7/20,0
Costa Rica,2/7/20,0
Cote d'Ivoire,2/7/20,0
Croatia,2/7/20,0
Diamond Princess,2/7/20,0
Cuba,2/7/20,0
Cyprus,2/7/20,0
Czechia,2/7/20,0
Denmark,2/7/20,0
Denmark,2/7/20,0
Denmark,2/7/20,0
Djibouti,2/7/20,0
Dominican Republic,2/7/20,0
Ecuador,2/7/20,0
Egypt,2/7/20,0
El Salvador,2/7/20,0
Equatorial Guinea,2/7/20,0
Eritrea,2/7/20,0
Estonia,2/7/20,0
Eswatini,2/7/20,0
Ethiopia,2/7/20,0
Fiji,2/7/20,0
Finland,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
France,2/7/20,0
Gabon,2/7/20,0
Gambia,2/7/20,0
Georgia,2/7/20,0
Germany,2/7/20,0
Ghana,2/7/20,0
Greece,2/7/20,0
Guatemala,2/7/20,0
Guinea,2/7/20,0
Guyana,2/7/20,0
Haiti,2/7/20,0
Holy See,2/7/20,0
Honduras,2/7/20,0
Hungary,2/7/20,0
Iceland,2/7/20,0
India,2/7/20,0
Indonesia,2/7/20,0
Iran,2/7/20,0
Iraq,2/7/20,0
Ireland,2/7/20,0
Israel,2/7/20,0
Italy,2/7/20,0
Jamaica,2/7/20,0
Japan,2/7/20,0
Jordan,2/7/20,0
Kazakhstan,2/7/20,0
Kenya,2/7/20,0
"Korea, South",2/7/20,0
Kuwait,2/7/20,0
Kyrgyzstan,2/7/20,0
Latvia,2/7/20,0
Lebanon,2/7/20,0
Liberia,2/7/20,0
Liechtenstein,2/7/20,0
Lithuania,2/7/20,0
Luxembourg,2/7/20,0
Madagascar,2/7/20,0
Malaysia,2/7/20,0
Maldives,2/7/20,0
Malta,2/7/20,0
Mauritania,2/7/20,0
Mauritius,2/7/20,0
Mexico,2/7/20,0
Moldova,2/7/20,0
Monaco,2/7/20,0
Mongolia,2/7/20,0
Montenegro,2/7/20,0
Morocco,2/7/20,0
Namibia,2/7/20,0
Nepal,2/7/20,0
Netherlands,2/7/20,0
Netherlands,2/7/20,0
Netherlands,2/7/20,0
Netherlands,2/7/20,0
New Zealand,2/7/20,0
Nicaragua,2/7/20,0
Niger,2/7/20,0
Nigeria,2/7/20,0
North Macedonia,2/7/20,0
Norway,2/7/20,0
Oman,2/7/20,0
Pakistan,2/7/20,0
Panama,2/7/20,0
Papua New Guinea,2/7/20,0
Paraguay,2/7/20,0
Peru,2/7/20,0
Philippines,2/7/20,1
Poland,2/7/20,0
Portugal,2/7/20,0
Qatar,2/7/20,0
Romania,2/7/20,0
Russia,2/7/20,0
Rwanda,2/7/20,0
Saint Lucia,2/7/20,0
Saint Vincent and the Grenadines,2/7/20,0
San Marino,2/7/20,0
Saudi Arabia,2/7/20,0
Senegal,2/7/20,0
Serbia,2/7/20,0
Seychelles,2/7/20,0
Singapore,2/7/20,0
Slovakia,2/7/20,0
Slovenia,2/7/20,0
Somalia,2/7/20,0
South Africa,2/7/20,0
Spain,2/7/20,0
Sri Lanka,2/7/20,0
Sudan,2/7/20,0
Suriname,2/7/20,0
Sweden,2/7/20,0
Switzerland,2/7/20,0
Taiwan*,2/7/20,0
Tanzania,2/7/20,0
Thailand,2/7/20,0
Togo,2/7/20,0
Trinidad and Tobago,2/7/20,0
Tunisia,2/7/20,0
Turkey,2/7/20,0
Uganda,2/7/20,0
Ukraine,2/7/20,0
United Arab Emirates,2/7/20,0
United Kingdom,2/7/20,0
United Kingdom,2/7/20,0
United Kingdom,2/7/20,0
United Kingdom,2/7/20,0
United Kingdom,2/7/20,0
United Kingdom,2/7/20,0
United Kingdom,2/7/20,0
Uruguay,2/7/20,0
US,2/7/20,0
Uzbekistan,2/7/20,0
Venezuela,2/7/20,0
Vietnam,2/7/20,0
Zambia,2/7/20,0
Zimbabwe,2/7/20,0
Canada,2/7/20,0
Dominica,2/7/20,0
Grenada,2/7/20,0
Mozambique,2/7/20,0
Syria,2/7/20,0
Timor-Leste,2/7/20,0
Belize,2/7/20,0
Canada,2/7/20,0
Laos,2/7/20,0
Libya,2/7/20,0
West Bank and Gaza,2/7/20,0
Guinea-Bissau,2/7/20,0
Mali,2/7/20,0
Saint Kitts and Nevis,2/7/20,0
Afghanistan,2/8/20,0
Albania,2/8/20,0
Algeria,2/8/20,0
Andorra,2/8/20,0
Angola,2/8/20,0
Antigua and Barbuda,2/8/20,0
Argentina,2/8/20,0
Armenia,2/8/20,0
Australia,2/8/20,0
Australia,2/8/20,0
Australia,2/8/20,0
Australia,2/8/20,0
Australia,2/8/20,0
Australia,2/8/20,0
Australia,2/8/20,0
Australia,2/8/20,0
Austria,2/8/20,0
Azerbaijan,2/8/20,0
Bahamas,2/8/20,0
Bahrain,2/8/20,0
Bangladesh,2/8/20,0
Barbados,2/8/20,0
Belarus,2/8/20,0
Belgium,2/8/20,0
Benin,2/8/20,0
Bhutan,2/8/20,0
Bolivia,2/8/20,0
Bosnia and Herzegovina,2/8/20,0
Brazil,2/8/20,0
Brunei,2/8/20,0
Bulgaria,2/8/20,0
Burkina Faso,2/8/20,0
Cabo Verde,2/8/20,0
Cambodia,2/8/20,0
Cameroon,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Canada,2/8/20,0
Central African Republic,2/8/20,0
Chad,2/8/20,0
Chile,2/8/20,0
China,2/8/20,0
China,2/8/20,2
China,2/8/20,2
China,2/8/20,0
China,2/8/20,1
China,2/8/20,1
China,2/8/20,0
China,2/8/20,1
China,2/8/20,2
China,2/8/20,1
China,2/8/20,5
China,2/8/20,4
China,2/8/20,1
China,2/8/20,780
China,2/8/20,1
China,2/8/20,0
China,2/8/20,0
China,2/8/20,0
China,2/8/20,1
China,2/8/20,0
China,2/8/20,0
China,2/8/20,0
China,2/8/20,0
China,2/8/20,0
China,2/8/20,0
China,2/8/20,1
China,2/8/20,0
China,2/8/20,1
China,2/8/20,1
China,2/8/20,0
China,2/8/20,0
China,2/8/20,0
China,2/8/20,0
Colombia,2/8/20,0
Congo (Brazzaville),2/8/20,0
Congo (Kinshasa),2/8/20,0
Costa Rica,2/8/20,0
Cote d'Ivoire,2/8/20,0
Croatia,2/8/20,0
Diamond Princess,2/8/20,0
Cuba,2/8/20,0
Cyprus,2/8/20,0
Czechia,2/8/20,0
Denmark,2/8/20,0
Denmark,2/8/20,0
Denmark,2/8/20,0
Djibouti,2/8/20,0
Dominican Republic,2/8/20,0
Ecuador,2/8/20,0
